date,id_moneda,price,Porcentaje,market_cap,volume,MA_15,Price_to_MA15,Volume_to_market_cap,Porcentaje_abs
2018-09-01,bitcoin,7027.631279401852,0.04963126710848531,121186.31678730235,5959884320.762271,6633.880527175208,1.0593545136385367,4.917951530140683,0.04963126710848531
2018-09-02,bitcoin,7211.270767868822,2.613106481628047,124380.65538609408,6257915213.839819,6681.7635973873985,1.0792466184658889,5.031260845518476,2.613106481628047
2018-09-03,bitcoin,7305.272801003753,1.3035432472425557,125994.36136872596,6640164154.549976,6724.733971020161,1.0863288915941343,5.270207398502028,1.3035432472425557
2018-09-04,bitcoin,7260.897516647864,-0.6074418514499746,125200.92380539092,4511643009.568316,6786.281451659905,1.0699375745566624,3.6035221406042477,0.6074418514499746
2018-09-05,bitcoin,7359.462992923027,1.3574833696408772,126949.626755787,5344233220.454348,6838.641684791936,1.076158589985686,4.209727398990349,1.3574833696408772
2018-09-06,bitcoin,6764.926773778225,-8.078527193037278,116602.09387615263,7036065651.078336,6913.080388426752,0.9785690884057197,6.034253260110062,8.078527193037278
2018-09-07,bitcoin,6498.2796126096555,-3.941611935876821,112034.86319116697,6558109770.577363,6932.924057991321,0.9373071965384263,5.853633042231818,3.941611935876821
2018-09-08,bitcoin,6397.81887024023,-1.5459590592944772,110396.11850689437,4422971841.981781,6943.698943691385,0.9213848299187701,4.006455935047717,1.5459590592944772
2018-09-09,bitcoin,6181.19445075213,-3.3859104779558447,106668.5555535149,3851077568.004001,6935.482487156168,0.8912421683998331,3.610321287300025,3.3859104779558447
2018-09-10,bitcoin,6260.764806062476,1.2872973976844282,108219.06191852274,4174629547.594032,6901.936840925863,0.9071025931356717,3.8575732163868475,1.2872973976844282
2018-09-11,bitcoin,6308.135474616629,0.75662750512977,108846.23138541852,4504626593.565221,6870.252090828932,0.9181810785425663,4.138523250855224,0.75662750512977
2018-09-12,bitcoin,6278.917069628559,-0.46318607305823045,108449.18146489593,5001529025.0324745,6842.241922294774,0.9176695505561304,4.6118642459753625,0.46318607305823045
2018-09-13,bitcoin,6330.574238022664,0.8227082444514755,109298.58201421778,5026516732.831187,6800.096658340039,0.9309535667053314,4.598885584972482,0.8227082444514755
2018-09-14,bitcoin,6486.461630393616,2.4624526387300394,112124.46166113242,4987196751.843109,6750.402713867876,0.9608999500234223,4.447911435165361,2.4624526387300394
2018-09-15,bitcoin,6500.01225461663,0.20890625729628187,112334.35629805247,5350596522.1363,6713.050226075409,0.9682651009177202,4.763098929360281,0.20890625729628187
2018-09-16,bitcoin,6530.221146234664,0.4647513025314298,112796.08561454744,4295951323.506035,6678.108035904409,0.977854971965916,3.808599651397815,0.4647513025314298
2018-09-17,bitcoin,6506.248493217292,-0.36710323403358336,112373.56220664602,4715407407.2624035,6644.94736035993,0.9791271684152024,4.196189312385724,0.36710323403358336
2018-09-18,bitcoin,6250.121727322729,-3.9366274768258935,107960.19064644861,4600931272.400568,6597.9458753831605,0.9472829643301323,4.2616924301920145,3.9366274768258935
2018-09-19,bitcoin,6347.069255451608,1.5511302396730597,109629.67348458704,4472798160.224327,6527.602470471093,0.9723431051697522,4.079915608663344,1.5511302396730597
2018-09-20,bitcoin,6383.753841158382,0.5779767673917302,110292.03212489343,5380977505.120019,6466.680586391342,0.9871763041138178,4.878845190762885,0.5779767673917302
2018-09-21,bitcoin,6491.885242276883,1.6938529242988443,112172.96050704014,5059042419.562756,6401.633309607032,1.0140982665368241,4.510037353650163,1.6938529242988443
2018-09-22,bitcoin,6753.8344721403255,4.035025575584106,116710.82319141155,5931455399.756281,6383.430540840276,1.058025841893361,5.082181101600491,4.035025575584106
2018-09-23,bitcoin,6747.032172960024,-0.10071758803626985,116607.56877397199,5159534298.571353,6400.467531475655,1.054146769713316,4.424699316536144,0.10071758803626985
2018-09-24,bitcoin,6711.029451815934,-0.5336082624354033,116001.86005571247,4322794079.140574,6423.74841832364,1.0447217130535233,3.726486865869613,0.5336082624354033
2018-09-25,bitcoin,6596.187313045577,-1.7112447441172018,114024.65085004753,4626497701.607775,6459.070751727894,1.021228527537185,4.057453951507404,1.7112447441172018
2018-09-26,bitcoin,6441.311544542553,-2.3479589216139907,111360.85296635107,4580781824.213022,6481.432252193435,0.9938099009463064,4.113457918284046,2.3479589216139907
2018-09-27,bitcoin,6462.795635292239,0.3335359670328053,111760.80118065998,3788299697.410916,6490.310656855162,0.9957606002212143,3.389649731740179,0.3335359670328053
2018-09-28,bitcoin,6704.704245729721,3.7430954665572225,115905.89038287774,4690261094.515134,6502.569227899407,1.0310854080511822,4.046611504403753,3.7430954665572225
2018-09-29,bitcoin,6634.765964572905,-1.043122538945096,114768.5516910015,3140320712.2600975,6527.511228413211,1.0164311837094713,2.736220563900621,1.043122538945096
2018-09-30,bitcoin,6606.073795422076,-0.4324518649796327,114265.55257372394,2294291064.4914503,6537.3981840251645,1.0105050372432152,2.0078588978171505,0.4324518649796327
2018-10-01,bitcoin,6626.037956098487,0.3022091683299921,114617.56400779603,1908960742.721659,6544.468953412194,1.012463807723278,1.6655045491909213,0.3022091683299921
2018-10-02,bitcoin,6598.841259755177,-0.4104518646513067,114225.25147051223,1893760872.9018476,6550.856740736449,1.0073249226655099,1.6579178846375582,0.4104518646513067
2018-10-03,bitcoin,6524.60769791521,-1.124948440458784,112814.7090794464,2035903501.1612606,6557.029591838975,0.9950553991758528,1.8046436655060076,1.124948440458784
2018-10-04,bitcoin,6499.262379115219,-0.38845735979022855,112545.03663082414,2247969611.1974277,6575.32865654514,0.988431562678741,1.9973956013460907,0.38845735979022855
2018-10-05,bitcoin,6578.701809284849,1.2222837844630074,113846.15842954833,2059404665.1894457,6585.474864789381,0.9989715160039946,1.8089364574070117,1.2222837844630074
2018-10-06,bitcoin,6621.189363919919,0.6458349362347571,114567.81441076247,1840911129.5584166,6598.471395997813,1.0034429137536136,1.6068309751970635,0.6458349362347571
2018-10-07,bitcoin,6589.124681678888,-0.48427375322864785,114021.32940235276,1464404365.51708,6607.091670774014,0.9972806508535969,1.284324935687746,0.48427375322864785
2018-10-08,bitcoin,6584.832153052514,-0.06514565794011329,113962.67982478195,1499424737.458561,6596.111018076585,0.9982900735004062,1.3157155831750642,0.06514565794011329
